User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
15217189,0,55,144.0,50.0,7.0,82.0,39.4,29.0
17072565,0,28,166.0,59.0,14.0,94.0,40.1,68.0
14042465,0,25,165.0,64.0,22.0,110.0,40.2,142.0
16845982,0,68,152.0,54.0,26.0,105.0,40.8,177.0
17981377,0,48,150.0,53.0,14.0,95.0,40.5,76.0
12162135,1,20,191.0,94.0,9.0,92.0,40.0,33.0
14680888,1,57,204.0,113.0,6.0,75.0,39.2,20.0
10803909,1,24,190.0,92.0,14.0,92.0,39.9,54.0
15464961,0,52,151.0,52.0,16.0,99.0,40.4,95.0
18636358,1,67,187.0,87.0,9.0,87.0,39.5,46.0
12492198,0,74,181.0,77.0,7.0,87.0,39.0,33.0
17034126,0,30,154.0,52.0,22.0,97.0,40.7,117.0
10808620,0,37,167.0,70.0,29.0,113.0,40.7,200.0
15340726,1,38,182.0,80.0,27.0,114.0,40.6,205.0
16761962,0,37,176.0,70.0,25.0,108.0,41.0,159.0
10316019,0,37,177.0,69.0,14.0,97.0,39.9,73.0
19876392,1,30,187.0,89.0,3.0,91.0,38.4,12.0
16347418,1,23,189.0,91.0,23.0,107.0,40.8,139.0
13407549,0,36,172.0,74.0,13.0,106.0,40.1,79.0
14611928,1,61,189.0,98.0,25.0,110.0,40.4,212.0
14415317,0,34,169.0,65.0,2.0,82.0,37.8,7.0
16563309,1,72,179.0,82.0,25.0,99.0,40.7,175.0
13289098,0,38,167.0,67.0,6.0,84.0,39.3,23.0
14905505,1,54,186.0,82.0,2.0,83.0,38.3,7.0
17242233,1,76,187.0,94.0,7.0,98.0,39.1,51.0
14877593,0,66,175.0,69.0,7.0,86.0,39.4,32.0
11272905,0,65,166.0,70.0,14.0,98.0,39.8,81.0
19124933,0,57,150.0,57.0,1.0,84.0,37.8,4.0
13875734,0,41,149.0,55.0,16.0,96.0,40.1,86.0
19341455,0,41,152.0,56.0,26.0,110.0,40.9,178.0
10056790,1,54,181.0,90.0,12.0,94.0,40.0,67.0
19217037,0,66,171.0,65.0,28.0,96.0,40.6,158.0
17303624,1,42,175.0,72.0,28.0,107.0,41.1,183.0
13664308,1,22,177.0,83.0,20.0,99.0,40.4,92.0
19111237,0,44,181.0,81.0,28.0,104.0,40.8,165.0
14185340,0,51,150.0,57.0,18.0,100.0,40.1,107.0
16042856,0,33,160.0,57.0,13.0,100.0,40.0,73.0
15833595,0,39,163.0,65.0,7.0,85.0,39.6,28.0
14748337,0,37,180.0,73.0,24.0,98.0,40.6,126.0
13143604,1,58,180.0,86.0,12.0,92.0,40.3,64.0
12303277,1,50,176.0,82.0,5.0,86.0,39.2,20.0
13631554,0,20,172.0,70.0,18.0,105.0,40.6,103.0
17175806,1,28,179.0,77.0,7.0,87.0,39.3,21.0
14859275,0,27,180.0,80.0,13.0,93.0,40.0,58.0
15429861,1,43,185.0,85.0,14.0,96.0,40.2,73.0
13118311,0,38,161.0,59.0,5.0,79.0,38.9,17.0
13853584,1,22,187.0,86.0,17.0,94.0,40.1,67.0
11009245,1,21,205.0,103.0,21.0,109.0,40.4,137.0
12190406,0,74,162.0,67.0,23.0,100.0,40.8,143.0
19689602,1,22,179.0,81.0,13.0,96.0,39.9,54.0
18300732,0,23,170.0,67.0,3.0,88.0,38.3,12.0
12492743,1,43,187.0,94.0,25.0,102.0,40.7,158.0
14874470,1,47,199.0,109.0,1.0,83.0,38.2,4.0
15957173,1,44,189.0,95.0,12.0,94.0,40.0,62.0
18497253,1,56,178.0,80.0,25.0,109.0,40.6,192.0
17282192,0,25,154.0,53.0,12.0,95.0,40.1,60.0
10728499,0,31,167.0,66.0,28.0,113.0,40.7,192.0
17379089,0,27,153.0,53.0,24.0,109.0,41.0,157.0
16520398,1,42,186.0,89.0,10.0,92.0,39.9,47.0
18135733,0,33,165.0,67.0,4.0,88.0,39.1,17.0
11743674,1,60,187.0,98.0,26.0,104.0,40.9,196.0
17172665,0,63,123.0,40.0,9.0,97.0,39.9,55.0
18711780,0,25,156.0,51.0,22.0,99.0,40.7,120.0
13362491,1,69,168.0,71.0,20.0,107.0,40.5,157.0
18020852,0,40,174.0,68.0,5.0,87.0,38.9,21.0
13805537,0,21,172.0,71.0,10.0,88.0,39.8,39.0
18536286,0,25,174.0,72.0,9.0,93.0,39.6,41.0
12881038,1,29,204.0,98.0,18.0,97.0,40.3,90.0
10531287,0,68,171.0,67.0,3.0,85.0,38.5,13.0
10717758,1,74,188.0,93.0,5.0,85.0,39.2,26.0
18400734,1,20,198.0,102.0,10.0,89.0,39.5,34.0
10186484,1,22,203.0,97.0,8.0,90.0,39.4,28.0
11028752,1,24,180.0,84.0,8.0,97.0,39.6,35.0
16648415,1,32,174.0,77.0,3.0,79.0,38.6,6.0
16980939,0,59,183.0,84.0,12.0,86.0,40.2,50.0
19616006,0,36,159.0,61.0,13.0,91.0,39.9,60.0
14997748,0,53,172.0,73.0,6.0,75.0,39.5,18.0
17573893,0,28,159.0,60.0,12.0,91.0,39.9,54.0
18917977,1,27,181.0,81.0,14.0,86.0,40.5,40.0
19057258,1,20,173.0,68.0,4.0,87.0,39.1,10.0
16194704,1,71,168.0,68.0,18.0,98.0,40.2,117.0
15836080,1,25,186.0,84.0,26.0,111.0,40.7,171.0
10280733,0,60,162.0,59.0,24.0,112.0,40.6,176.0
17456188,1,76,192.0,95.0,17.0,101.0,40.3,132.0
11863051,1,72,192.0,102.0,12.0,98.0,40.0,87.0
16044552,0,72,153.0,58.0,12.0,90.0,40.0,63.0
12906729,1,47,154.0,54.0,9.0,94.0,39.8,40.0
10643480,0,31,168.0,67.0,13.0,95.0,40.0,64.0
11452096,1,27,183.0,80.0,13.0,94.0,39.8,52.0
19608453,1,55,173.0,74.0,9.0,86.0,39.7,36.0
15157306,1,66,198.0,96.0,6.0,86.0,39.1,30.0
14924291,1,28,178.0,85.0,24.0,110.0,40.7,158.0
15126790,1,42,175.0,78.0,25.0,111.0,40.9,182.0
14434937,0,21,155.0,55.0,29.0,112.0,40.9,195.0
11983096,0,47,168.0,69.0,7.0,90.0,39.5,32.0
19436934,0,22,161.0,55.0,29.0,102.0,40.6,164.0
14799787,0,29,147.0,50.0,15.0,97.0,40.0,80.0
16170508,1,21,178.0,79.0,11.0,86.0,39.7,28.0
19830011,0,64,165.0,66.0,8.0,80.0,39.4,31.0
13236637,0,62,160.0,59.0,5.0,82.0,39.1,21.0
16583879,0,47,172.0,70.0,19.0,99.0,40.4,106.0
14707960,1,51,192.0,94.0,14.0,102.0,40.3,94.0
15628837,1,27,178.0,78.0,18.0,94.0,40.2,72.0
18427366,1,25,189.0,97.0,27.0,103.0,40.7,153.0
12229778,0,41,184.0,83.0,28.0,102.0,40.9,157.0
17699499,1,24,174.0,76.0,21.0,98.0,40.6,93.0
18096377,1,31,188.0,90.0,11.0,99.0,40.5,57.0
10753570,1,44,166.0,75.0,3.0,93.0,38.6,14.0
11844039,0,50,164.0,62.0,17.0,107.0,40.4,112.0
19050083,0,56,163.0,59.0,5.0,89.0,38.7,24.0
17373512,1,23,192.0,91.0,14.0,84.0,40.2,36.0
10234951,1,62,178.0,79.0,26.0,104.0,40.7,187.0
18994286,1,37,170.0,66.0,15.0,103.0,39.9,84.0
12356798,1,77,186.0,93.0,29.0,102.0,40.8,230.0
17420315,0,43,148.0,52.0,29.0,108.0,40.5,195.0
16334614,1,37,193.0,95.0,8.0,84.0,39.8,27.0
19105093,1,34,172.0,75.0,8.0,94.0,39.3,34.0
16311850,1,23,185.0,88.0,8.0,91.0,39.6,29.0
14417033,1,43,190.0,96.0,11.0,98.0,39.7,63.0
10990518,0,56,158.0,58.0,24.0,104.0,40.2,154.0
14846070,0,41,176.0,77.0,4.0,94.0,38.6,19.0
15135673,1,70,198.0,108.0,9.0,85.0,39.8,48.0
13149200,0,27,158.0,56.0,25.0,97.0,40.9,130.0
10191695,1,21,200.0,98.0,29.0,111.0,40.7,194.0
18206714,0,53,151.0,60.0,20.0,96.0,40.5,110.0
14675979,1,32,192.0,92.0,19.0,102.0,40.6,109.0
13240724,1,30,181.0,81.0,9.0,97.0,39.8,42.0
12819856,0,36,165.0,62.0,6.0,83.0,39.3,23.0
16547119,0,69,152.0,52.0,2.0,88.0,38.4,10.0
12615928,1,29,194.0,87.0,9.0,86.0,39.5,28.0
15785718,0,59,163.0,61.0,25.0,103.0,41.0,158.0
11627770,1,77,194.0,90.0,24.0,103.0,40.7,192.0
10599351,1,23,182.0,83.0,20.0,104.0,40.2,108.0
19438385,0,39,170.0,71.0,12.0,95.0,40.4,60.0
10861136,1,72,173.0,76.0,3.0,81.0,39.0,12.0
10028049,1,40,180.0,78.0,14.0,89.0,40.1,54.0
17670013,0,29,164.0,65.0,24.0,106.0,40.8,146.0
17492724,1,31,207.0,111.0,6.0,92.0,39.3,28.0
13242928,1,20,169.0,70.0,22.0,97.0,40.5,87.0
17937508,0,22,172.0,65.0,25.0,109.0,40.6,157.0
12486029,0,23,169.0,60.0,21.0,99.0,40.5,111.0
10892729,1,53,181.0,84.0,16.0,90.0,40.1,76.0
13569411,1,49,183.0,92.0,16.0,103.0,40.3,107.0
13840094,1,25,176.0,74.0,19.0,107.0,40.5,110.0
18391534,0,47,166.0,68.0,27.0,103.0,40.9,163.0
11340756,0,63,153.0,55.0,16.0,104.0,40.1,106.0
16314064,1,46,185.0,90.0,17.0,95.0,40.1,90.0
17208089,0,20,158.0,55.0,20.0,105.0,40.5,119.0
11438272,0,52,154.0,60.0,21.0,102.0,40.4,129.0
15425554,0,29,171.0,71.0,9.0,89.0,40.0,38.0
19776549,0,30,144.0,42.0,24.0,105.0,41.0,151.0
10174276,0,40,171.0,65.0,20.0,101.0,40.7,115.0
19713904,0,64,186.0,85.0,26.0,106.0,40.9,167.0
17516170,0,28,189.0,86.0,22.0,104.0,40.7,122.0
16980611,1,21,193.0,94.0,10.0,90.0,39.9,34.0
12529552,0,61,173.0,69.0,14.0,91.0,40.2,70.0
14794863,0,73,177.0,75.0,2.0,87.0,38.5,9.0
13297449,1,64,177.0,81.0,7.0,85.0,39.8,31.0
19512043,0,30,150.0,54.0,7.0,88.0,39.3,30.0
19750901,0,49,152.0,53.0,26.0,104.0,40.7,166.0
13842673,0,51,169.0,67.0,23.0,97.0,40.5,126.0
17843406,0,33,155.0,57.0,12.0,102.0,40.0,70.0
19385688,0,68,158.0,58.0,14.0,85.0,40.2,65.0
16421631,1,33,185.0,91.0,12.0,94.0,40.1,55.0
19253266,0,30,159.0,60.0,16.0,89.0,40.4,69.0
18669158,0,57,175.0,74.0,15.0,94.0,40.4,77.0
10928223,0,21,165.0,65.0,24.0,106.0,40.7,142.0
15930189,1,28,188.0,84.0,22.0,105.0,40.8,128.0
13110646,1,37,173.0,79.0,26.0,107.0,40.8,168.0
17413442,0,60,171.0,71.0,30.0,115.0,40.9,225.0
14879979,0,21,162.0,63.0,8.0,91.0,39.8,35.0
14969508,0,55,164.0,60.0,8.0,80.0,39.7,31.0
15311791,0,38,171.0,65.0,2.0,82.0,37.8,7.0
19716527,1,53,182.0,89.0,14.0,92.0,40.1,73.0
10477080,0,44,168.0,66.0,25.0,110.0,40.7,169.0
12385786,0,20,150.0,53.0,3.0,77.0,38.6,9.0
11300311,0,37,156.0,62.0,12.0,87.0,39.9,51.0
10680585,0,48,181.0,74.0,26.0,102.0,40.9,152.0
10222741,1,28,173.0,73.0,20.0,104.0,40.2,109.0
15241364,0,38,169.0,70.0,16.0,100.0,39.9,88.0
10515749,0,56,169.0,65.0,26.0,100.0,40.9,154.0
13371019,0,24,170.0,66.0,3.0,88.0,38.8,12.0
15820772,0,22,181.0,72.0,30.0,111.0,40.6,192.0
14090060,1,69,184.0,87.0,18.0,91.0,40.0,104.0
10872561,0,41,160.0,62.0,4.0,83.0,39.0,15.0
13629489,1,67,155.0,60.0,20.0,101.0,40.6,132.0
14353162,0,20,152.0,54.0,17.0,94.0,40.3,81.0
12423844,1,25,179.0,83.0,4.0,84.0,38.9,10.0
18505250,0,26,185.0,76.0,23.0,97.0,40.7,113.0
11335374,1,24,166.0,70.0,9.0,91.0,39.6,29.0
11385369,1,72,183.0,89.0,5.0,79.0,39.0,21.0
16542211,0,59,177.0,78.0,19.0,97.0,40.1,104.0
17263400,1,46,195.0,93.0,17.0,103.0,40.4,112.0
16682595,1,53,173.0,77.0,11.0,90.0,39.7,51.0
17634227,1,29,186.0,87.0,23.0,104.0,40.6,133.0
10338403,1,40,189.0,92.0,26.0,116.0,40.9,214.0
10657001,0,32,155.0,56.0,27.0,107.0,40.4,172.0
11688497,0,48,176.0,76.0,21.0,92.0,40.3,100.0
15593888,0,69,170.0,65.0,10.0,91.0,39.6,52.0
16104833,0,21,158.0,58.0,11.0,88.0,40.0,45.0
12047532,0,43,150.0,54.0,23.0,106.0,40.7,149.0
15641395,0,49,168.0,63.0,22.0,96.0,40.7,119.0
10081258,1,63,184.0,91.0,18.0,98.0,40.6,119.0
19477660,1,54,199.0,97.0,11.0,96.0,39.9,66.0
12386338,1,54,187.0,85.0,26.0,96.0,40.7,149.0
17867595,1,56,167.0,71.0,15.0,95.0,39.9,81.0
15269170,1,50,181.0,86.0,4.0,87.0,38.9,17.0
15348271,0,24,150.0,53.0,4.0,87.0,38.8,16.0
19630701,1,38,206.0,111.0,16.0,97.0,40.4,91.0
12748283,0,26,167.0,69.0,16.0,98.0,40.2,82.0
19397915,1,28,182.0,87.0,29.0,104.0,40.8,167.0
11667896,0,54,138.0,41.0,30.0,113.0,41.1,228.0
13203902,0,27,147.0,52.0,13.0,87.0,39.9,54.0
18065741,1,67,176.0,78.0,27.0,101.0,40.8,188.0
12660464,0,27,160.0,56.0,18.0,111.0,40.4,121.0
13089207,0,74,171.0,74.0,1.0,83.0,37.8,4.0
17471625,1,38,171.0,72.0,30.0,111.0,40.9,209.0
18988497,0,30,168.0,64.0,4.0,90.0,39.0,18.0
16528482,0,67,167.0,70.0,14.0,93.0,39.9,74.0
13468507,1,35,192.0,94.0,20.0,105.0,40.5,128.0
16309125,1,34,194.0,98.0,7.0,84.0,39.2,23.0
15276588,0,26,163.0,65.0,14.0,92.0,40.2,63.0
19701489,1,23,187.0,87.0,16.0,92.0,40.4,59.0
11249122,1,56,185.0,90.0,25.0,105.0,40.5,183.0
18642806,0,69,160.0,60.0,24.0,104.0,40.9,159.0
15560785,1,53,183.0,85.0,24.0,105.0,40.8,169.0
14550848,0,36,163.0,59.0,4.0,83.0,38.9,15.0
11503477,1,75,168.0,65.0,10.0,84.0,39.6,45.0
17793407,0,22,167.0,64.0,13.0,93.0,39.8,59.0
12223324,0,69,175.0,68.0,15.0,98.0,40.0,88.0
19542357,1,20,182.0,86.0,4.0,86.0,38.6,10.0
12276044,0,63,161.0,57.0,2.0,86.0,38.7,9.0
15714145,0,23,173.0,69.0,24.0,105.0,40.8,139.0
18979317,1,44,183.0,87.0,27.0,104.0,40.7,176.0
11454330,0,36,168.0,69.0,13.0,101.0,39.9,73.0
10570131,1,63,193.0,99.0,7.0,87.0,39.7,36.0
17510042,1,78,209.0,112.0,4.0,85.0,38.6,23.0
11667209,0,52,157.0,59.0,29.0,111.0,40.8,206.0
15706574,0,57,161.0,61.0,23.0,102.0,40.5,143.0
14518081,0,65,160.0,60.0,1.0,79.0,37.9,4.0
15005359,0,27,160.0,58.0,8.0,86.0,39.5,32.0
16460270,1,60,175.0,83.0,5.0,87.0,39.4,23.0
11262413,1,69,190.0,96.0,4.0,93.0,38.8,25.0
13763629,0,21,174.0,65.0,20.0,110.0,40.7,127.0
15347143,1,28,185.0,86.0,23.0,107.0,40.5,142.0
12751903,0,22,171.0,63.0,28.0,107.0,40.8,170.0
15626568,0,75,169.0,66.0,29.0,102.0,40.8,187.0
15508675,1,22,181.0,81.0,28.0,111.0,40.8,179.0
14554560,0,27,157.0,54.0,10.0,92.0,40.2,47.0
11140711,0,26,170.0,73.0,10.0,85.0,39.9,37.0
18972738,0,25,185.0,83.0,16.0,105.0,40.3,90.0
10052574,0,52,157.0,56.0,26.0,110.0,40.8,183.0
13518939,0,46,169.0,67.0,8.0,84.0,39.8,32.0
18571414,1,43,184.0,87.0,23.0,106.0,40.6,156.0
15387253,0,30,164.0,61.0,4.0,86.0,39.0,16.0
10295966,1,62,191.0,94.0,17.0,96.0,39.9,108.0
10798827,1,36,179.0,77.0,23.0,110.0,40.7,157.0
17122324,0,31,170.0,67.0,22.0,108.0,40.6,139.0
10891870,1,21,178.0,83.0,7.0,91.0,39.3,24.0
19126556,0,61,175.0,78.0,8.0,82.0,39.4,31.0
18203033,0,28,160.0,53.0,15.0,105.0,39.9,92.0
17901625,0,30,164.0,66.0,1.0,67.0,38.1,2.0
13421333,1,70,189.0,87.0,12.0,88.0,40.3,64.0
18998713,1,66,176.0,81.0,8.0,89.0,39.9,41.0
18315762,0,51,173.0,72.0,29.0,107.0,41.1,188.0
11352685,0,20,132.0,41.0,5.0,85.0,39.3,20.0
19264238,1,26,171.0,67.0,18.0,93.0,40.7,64.0
15621286,0,24,169.0,65.0,8.0,95.0,39.5,38.0
19862023,1,62,203.0,108.0,3.0,86.0,38.2,15.0
19427819,1,37,192.0,97.0,27.0,103.0,40.7,169.0
14960806,0,28,155.0,53.0,26.0,107.0,40.9,165.0
12325020,1,22,174.0,76.0,15.0,93.0,40.6,53.0
17128328,0,30,170.0,65.0,5.0,75.0,39.3,14.0
18379705,1,37,195.0,102.0,1.0,76.0,37.7,2.0
18740260,0,52,165.0,68.0,12.0,91.0,40.2,58.0
11890127,1,45,195.0,100.0,8.0,99.0,39.7,49.0
16672612,0,73,152.0,52.0,19.0,98.0,40.4,117.0
10005485,0,38,178.0,77.0,14.0,82.0,40.5,49.0
18283695,1,75,184.0,89.0,22.0,97.0,40.7,154.0
14182152,1,40,199.0,96.0,19.0,92.0,40.5,89.0
10454713,0,27,164.0,63.0,22.0,102.0,40.9,124.0
10233013,1,56,185.0,93.0,5.0,81.0,39.0,19.0
19256894,0,35,177.0,71.0,8.0,95.0,39.7,39.0
15105413,0,21,160.0,55.0,3.0,81.0,38.7,10.0
11831385,0,23,169.0,73.0,15.0,86.0,39.9,56.0
19406860,0,24,167.0,63.0,24.0,97.0,40.6,121.0
13457325,0,40,181.0,79.0,20.0,97.0,40.5,102.0
18381905,0,28,172.0,63.0,1.0,81.0,37.7,3.0
10613982,0,39,164.0,61.0,17.0,95.0,40.4,87.0
19080187,0,34,159.0,63.0,8.0,96.0,39.7,41.0
11593363,0,63,159.0,59.0,29.0,106.0,40.8,196.0
18121357,1,38,185.0,88.0,23.0,108.0,40.3,158.0
18758626,1,59,176.0,80.0,7.0,89.0,39.4,34.0
15433277,0,22,144.0,46.0,22.0,99.0,40.7,120.0
10840798,1,25,171.0,75.0,28.0,102.0,40.8,141.0
10976044,1,38,169.0,78.0,6.0,97.0,39.5,30.0
12017075,0,30,170.0,67.0,14.0,94.0,40.2,67.0
17110501,1,57,209.0,120.0,26.0,105.0,41.0,208.0
13126527,0,48,156.0,54.0,23.0,106.0,40.4,151.0
13379477,0,45,160.0,61.0,13.0,102.0,40.1,78.0
13968503,1,77,202.0,103.0,17.0,92.0,40.1,113.0
15029198,0,42,161.0,64.0,2.0,85.0,38.2,8.0
18466669,0,23,156.0,55.0,14.0,86.0,40.3,56.0
18678057,0,37,160.0,59.0,9.0,95.0,39.9,46.0
11969353,0,22,169.0,67.0,8.0,90.0,39.3,34.0
10065149,1,36,182.0,82.0,8.0,90.0,39.5,31.0
14494762,0,21,187.0,81.0,16.0,89.0,40.2,62.0
10654675,0,62,178.0,73.0,8.0,84.0,39.6,34.0
18368131,0,41,164.0,60.0,11.0,91.0,39.8,52.0
12702791,0,57,167.0,63.0,21.0,100.0,40.5,125.0
16806903,0,31,157.0,57.0,10.0,95.0,40.0,50.0
19369800,0,35,155.0,54.0,17.0,101.0,40.4,99.0
11581939,0,54,185.0,78.0,13.0,93.0,40.0,64.0
16253784,0,37,164.0,67.0,19.0,89.0,40.1,83.0
16130391,1,38,191.0,87.0,3.0,82.0,38.7,9.0
16684929,0,26,165.0,60.0,17.0,95.0,40.4,84.0
18833583,0,78,159.0,59.0,8.0,88.0,39.8,41.0
18927743,0,62,161.0,57.0,27.0,98.0,40.6,160.0
17835572,0,21,152.0,50.0,1.0,86.0,37.3,4.0
11458791,1,77,183.0,84.0,9.0,88.0,39.9,51.0
18078068,0,28,162.0,61.0,12.0,92.0,39.9,55.0
17322258,1,20,170.0,72.0,29.0,113.0,40.9,185.0
13124716,1,45,187.0,89.0,8.0,82.0,39.6,26.0
19767945,0,35,170.0,64.0,24.0,102.0,40.6,138.0
15032342,1,49,188.0,85.0,22.0,106.0,40.8,154.0
12486687,0,75,148.0,51.0,30.0,104.0,40.9,206.0
15167420,0,58,151.0,55.0,24.0,104.0,40.3,156.0
12131294,0,44,158.0,54.0,12.0,100.0,40.1,70.0
12281792,1,53,181.0,79.0,15.0,98.0,40.2,88.0
19009953,0,35,166.0,63.0,13.0,101.0,39.8,74.0
18059787,0,32,158.0,60.0,17.0,105.0,40.0,104.0
18135803,0,21,160.0,56.0,11.0,84.0,39.9,41.0
16014309,0,70,178.0,81.0,8.0,93.0,39.5,42.0
10548379,1,78,179.0,80.0,21.0,100.0,40.5,155.0
15546667,0,37,167.0,67.0,26.0,108.0,40.7,166.0
11910418,1,20,179.0,78.0,15.0,88.0,40.3,41.0
13224621,0,23,157.0,54.0,30.0,112.0,40.9,203.0
10984640,1,46,176.0,83.0,16.0,98.0,39.9,90.0
11836585,0,22,161.0,63.0,1.0,73.0,37.5,2.0
11296917,1,54,183.0,83.0,14.0,101.0,40.2,90.0
16312376,1,22,196.0,97.0,14.0,94.0,40.0,58.0
12934896,0,35,151.0,57.0,21.0,99.0,40.4,116.0
18180107,0,46,162.0,66.0,7.0,92.0,39.4,34.0
11733676,1,22,191.0,93.0,14.0,98.0,40.2,65.0
19825011,0,65,158.0,58.0,24.0,105.0,40.8,161.0
14212432,1,35,179.0,77.0,25.0,105.0,40.6,150.0
10458722,1,45,193.0,93.0,2.0,87.0,38.4,8.0
10146286,0,33,163.0,63.0,27.0,102.0,40.6,155.0
11125155,1,78,189.0,90.0,28.0,104.0,41.1,230.0
14837372,0,77,161.0,63.0,28.0,106.0,40.9,195.0
11160152,0,24,166.0,64.0,25.0,106.0,40.8,150.0
10597620,1,55,193.0,100.0,21.0,100.0,40.6,141.0
18181716,1,59,177.0,83.0,19.0,104.0,41.0,136.0
10403248,1,33,191.0,97.0,14.0,94.0,40.1,66.0
10706378,0,75,178.0,76.0,6.0,90.0,39.2,30.0
12528072,0,31,158.0,53.0,10.0,91.0,40.0,47.0
12794499,1,31,196.0,95.0,23.0,100.0,40.9,125.0
10969709,1,37,172.0,72.0,14.0,97.0,40.3,67.0
18688645,1,45,177.0,79.0,24.0,104.0,40.5,153.0
13390903,0,42,160.0,54.0,25.0,106.0,41.1,161.0
13670141,1,46,179.0,79.0,20.0,104.0,40.4,129.0
18527201,1,20,180.0,82.0,11.0,92.0,40.1,38.0
11186784,1,25,184.0,77.0,10.0,83.0,39.7,22.0
12903517,0,21,165.0,59.0,27.0,113.0,40.7,183.0
15261848,0,44,169.0,67.0,24.0,88.0,40.9,105.0
15119665,0,59,149.0,55.0,2.0,77.0,38.3,7.0
13957815,0,56,150.0,51.0,6.0,88.0,39.3,29.0
18323429,0,25,155.0,55.0,18.0,95.0,40.8,89.0
13246062,1,29,187.0,82.0,15.0,97.0,40.1,69.0
11883663,0,34,159.0,57.0,5.0,89.0,39.2,22.0
13827457,1,71,185.0,93.0,24.0,102.0,40.9,183.0
19031605,1,41,183.0,83.0,11.0,96.0,39.8,56.0
17131190,1,32,178.0,77.0,29.0,112.0,40.5,201.0
13087325,1,35,164.0,68.0,4.0,79.0,38.8,8.0
15291398,1,66,183.0,86.0,15.0,94.0,40.3,91.0
11565892,0,20,165.0,63.0,23.0,111.0,40.7,149.0
16855446,0,27,170.0,66.0,5.0,82.0,39.1,17.0
19381713,0,47,165.0,67.0,6.0,89.0,39.5,27.0
12123004,0,44,174.0,67.0,8.0,87.0,39.9,34.0
11161653,0,30,158.0,57.0,29.0,117.0,40.7,214.0
14725194,0,55,177.0,77.0,9.0,90.0,39.7,42.0
13837437,1,55,192.0,96.0,24.0,97.0,40.8,148.0
18715639,0,79,153.0,59.0,16.0,94.0,40.5,92.0
16515672,1,75,171.0,73.0,22.0,97.0,40.6,146.0
10968618,0,52,160.0,57.0,25.0,105.0,40.7,162.0
14227048,1,50,183.0,91.0,15.0,108.0,40.0,112.0
19927200,1,67,180.0,88.0,15.0,100.0,40.2,106.0
15909353,1,20,200.0,102.0,23.0,101.0,40.7,120.0
18710123,0,26,169.0,70.0,19.0,99.0,40.6,99.0
17159260,1,23,166.0,71.0,21.0,105.0,40.2,111.0
14905628,0,33,166.0,62.0,6.0,90.0,39.3,27.0
17901816,0,29,165.0,58.0,9.0,84.0,39.5,34.0
13728699,1,31,188.0,96.0,21.0,94.0,40.6,96.0
18750279,1,48,193.0,96.0,21.0,102.0,40.4,139.0
19662487,1,59,193.0,94.0,24.0,101.0,40.8,166.0
16109947,1,78,179.0,93.0,1.0,79.0,37.6,5.0
17198156,0,45,161.0,60.0,4.0,84.0,38.7,16.0
19271328,0,71,165.0,60.0,12.0,93.0,40.1,66.0
13267190,1,31,178.0,80.0,27.0,107.0,40.7,167.0
13627118,0,46,147.0,50.0,8.0,83.0,39.4,33.0
18884821,0,28,163.0,64.0,14.0,98.0,40.4,73.0
19626098,0,32,160.0,57.0,27.0,110.0,40.7,180.0
13805612,1,31,182.0,76.0,1.0,84.0,37.5,3.0
13457210,1,32,170.0,78.0,16.0,98.0,40.3,77.0
11491910,0,63,177.0,78.0,3.0,73.0,38.6,9.0
13404491,0,71,156.0,61.0,9.0,97.0,39.6,53.0
16417152,1,63,172.0,79.0,15.0,101.0,40.5,102.0
11413986,0,33,179.0,73.0,23.0,104.0,40.8,134.0
10785168,1,22,170.0,68.0,21.0,103.0,40.4,103.0
19312299,0,59,153.0,54.0,26.0,108.0,40.9,181.0
18544558,1,54,189.0,90.0,24.0,103.0,40.2,166.0
11355616,1,73,163.0,70.0,24.0,102.0,41.1,174.0
13640295,0,21,176.0,70.0,2.0,78.0,38.1,6.0
10682662,0,52,168.0,68.0,18.0,95.0,40.6,95.0
19648443,1,36,190.0,92.0,19.0,98.0,40.6,101.0
13029586,0,23,146.0,45.0,18.0,96.0,40.2,93.0
12291793,0,30,161.0,61.0,30.0,106.0,40.8,184.0
19803133,1,25,180.0,85.0,23.0,105.0,41.0,131.0
18281071,1,73,193.0,97.0,10.0,87.0,40.0,56.0
19304988,0,25,150.0,50.0,21.0,107.0,40.5,133.0
13474816,0,20,168.0,65.0,15.0,94.0,40.1,69.0
12978657,1,63,179.0,83.0,16.0,92.0,40.2,89.0
11060769,0,42,160.0,58.0,17.0,91.0,40.5,82.0
11414626,1,30,182.0,86.0,25.0,94.0,41.0,108.0
19235997,0,31,166.0,64.0,26.0,104.0,40.8,154.0
15799596,0,21,175.0,74.0,12.0,96.0,40.0,57.0
15586758,0,29,152.0,56.0,25.0,94.0,40.7,123.0
18640510,1,46,170.0,72.0,16.0,94.0,40.1,76.0
16781294,0,51,180.0,83.0,15.0,87.0,40.5,63.0
16572386,0,32,169.0,66.0,24.0,109.0,40.8,154.0
17788845,1,30,176.0,78.0,8.0,87.0,39.6,25.0
12113470,1,23,182.0,84.0,15.0,93.0,40.6,57.0
10295845,1,45,198.0,100.0,16.0,97.0,39.9,93.0
16654966,1,71,168.0,74.0,18.0,102.0,40.3,130.0
16407445,0,29,159.0,59.0,21.0,100.0,40.5,116.0
15141915,0,32,146.0,51.0,13.0,86.0,39.9,54.0
